freq_hz,h1_effective_abs_db,h1_effective_phase_rad,h1_effective_group_delay_ns,plan_c_effective_abs_db,plan_c_effective_phase_rad,plan_c_effective_group_delay_ns
4094604492.187500,9.601235821355e-02,-7.603231542325e+00,1.896887962125e+00,-3.960712235810e-02,-9.926993164921e+00,2.423188375087e+00
4094787597.656250,9.721261726041e-02,-7.605413884593e+00,1.896887962128e+00,-5.204387209846e-02,-9.928485155618e+00,1.486334650693e+00
4094970703.125000,9.841271047248e-02,-7.607596226861e+00,1.843150844957e+00,-3.948099629416e-02,-9.930413178119e+00,2.890899164943e+00
4095153808.593750,9.356954877548e-02,-7.609654921571e+00,1.779178086417e+00,-5.459620601102e-02,-9.935137031286e+00,3.756863633384e+00
4095336914.062500,8.757150097163e-02,-7.611690064365e+00,1.768942445051e+00,-7.073162267701e-02,-9.939057613073e+00,2.920567046224e+00
4095520019.531250,8.156930834885e-02,-7.613725207160e+00,1.768942445055e+00,-4.248822012007e-02,-9.941857171894e+00,2.231173951561e+00
4095703125.000000,7.556296517482e-02,-7.615760349954e+00,1.768942445051e+00,-5.421757455151e-02,-9.944191480038e+00,2.861236041396e+00
4095886230.468750,6.955246570531e-02,-7.617795492748e+00,1.804252419562e+00,-5.287590820627e-02,-9.948440793570e+00,1.854119236642e+00
4096069335.937500,6.575088162639e-02,-7.619911882776e+00,1.897500591685e+00,-6.083421179382e-02,-9.948457754969e+00,2.021609251264e+00
4096252441.406250,6.557931844465e-02,-7.622161586927e+00,1.955438789294e+00,-6.152872362302e-02,-9.953092458198e+00,3.488263421523e+00
4096435546.875000,6.540775187415e-02,-7.624411291078e+00,1.955438789297e+00,-5.798859197563e-02,-9.956484148576e+00,2.779826385399e+00
4096618652.343750,6.523618191473e-02,-7.626660995229e+00,1.955438789297e+00,-6.656999512283e-02,-9.959488758601e+00,1.493962088225e+00
4096801757.812500,6.506460856628e-02,-7.628910699380e+00,1.955438789297e+00,-6.108042681314e-02,-9.959921712288e+00,2.566818814209e+00
4096984863.281250,6.489303182865e-02,-7.631160403531e+00,1.541915824965e+00,-5.184750396416e-02,-9.965394934722e+00,2.865007203896e+00
4097167968.750000,6.567577200095e-02,-7.632458603258e+00,1.091127709776e+00,-4.972853750059e-02,-9.966514011300e+00,1.817253590575e+00
4097351074.218750,6.654442853800e-02,-7.633671056947e+00,1.053862558922e+00,-6.351519819043e-02,-9.969576382864e+00,2.802401580485e+00
4097534179.687500,6.741299821134e-02,-7.634883510636e+00,1.053862558919e+00,-4.592519433479e-02,-9.972962256577e+00,1.740562189592e+00
4097717285.156250,6.828148103832e-02,-7.636095964324e+00,1.053862558919e+00,-4.853110644843e-02,-9.973581366302e+00,1.294752833703e+00
4097900390.625000,6.914987703631e-02,-7.637308418013e+00,1.312466814294e+00,-2.952507689173e-02,-9.975941445535e+00,3.144589418326e+00
4098083496.093750,6.951851098736e-02,-7.639115912641e+00,1.879581409406e+00,-4.537027612349e-02,-9.980816975932e+00,2.478630622019e+00
4098266601.562500,6.929101320084e-02,-7.641633280670e+00,2.188091749148e+00,-4.536340695784e-02,-9.981644703166e+00,1.868612409419e+00
4098449707.031250,6.906350945561e-02,-7.644150648699e+00,2.188091749148e+00,-3.870725735168e-02,-9.985116599237e+00,3.467535477643e+00
4098632812.500000,6.883599975138e-02,-7.646668016728e+00,2.188091749145e+00,-3.210011601529e-02,-9.989623402372e+00,2.819735550952e+00
4098815917.968750,6.860848408783e-02,-7.649185384757e+00,2.188091749148e+00,-3.831929257307e-02,-9.991604729480e+00,2.267517457440e+00
4098999023.437500,6.838096246464e-02,-7.651702752786e+00,2.373760367598e+00,-2.972775443869e-02,-9.994840894696e+00,3.838494111321e+00
4099182128.906250,6.637737793556e-02,-7.654647338956e+00,2.560424528234e+00,-2.991978594894e-02,-1.000043699381e+01,3.652282169525e+00
4099365234.375000,6.436380486046e-02,-7.657594215839e+00,2.561420070423e+00,-2.764997937173e-02,-1.000324469072e+01,3.009766222355e+00
4099548339.843750,6.234976488826e-02,-7.660541092722e+00,2.561420070423e+00,-3.766506107639e-02,-1.000736237915e+01,3.995606750168e+00
4099731445.312500,6.033525780240e-02,-7.663487969606e+00,2.561420070423e+00,-2.352640387244e-02,-1.001243846670e+01,3.663227046235e+00
4099914550.781250,5.832028338613e-02,-7.666434846489e+00,2.038286991711e+00,-3.304958769981e-02,-1.001579135902e+01,1.928667141203e+00
4100097656.250000,5.859783718731e-02,-7.668178009234e+00,1.057412469124e+00,-2.922340663477e-02,-1.001687627421e+01,1.268866372161e+00
4100280761.718750,6.088119288780e-02,-7.668867922108e+00,5.996710252490e-01,-2.341465716268e-02,-1.001871098397e+01,2.043864821809e+00
4100463867.187500,6.316394849511e-02,-7.669557834981e+00,5.996710252525e-01,-1.451635375620e-02,-1.002157914827e+01,1.475169546778e+00
4100646972.656250,6.544610432459e-02,-7.670247747855e+00,5.996710252529e-01,-3.653479461281e-03,-1.002210530659e+01,6.873791485685e-01
4100830078.125000,6.772766069133e-02,-7.670937660729e+00,6.211946545081e-01,-1.289943079920e-02,-1.002316078788e+01,1.752410835964e+00
4101013183.593750,6.963293083831e-02,-7.671677098854e+00,9.201339497326e-01,-2.833866761749e-03,-1.002613755342e+01,2.585758341165e+00
4101196289.062500,6.669520165012e-02,-7.673054862431e+00,1.197549615702e+00,-3.445514909604e-03,-1.002911054331e+01,2.365449955143e+00
4101379394.531250,6.375647853119e-02,-7.674432626008e+00,1.197549615702e+00,-6.873943487205e-03,-1.003158038560e+01,1.872664494327e+00
4101562500.000000,6.081676080873e-02,-7.675810389585e+00,1.197549615702e+00,5.125025786109e-03,-1.003341949034e+01,1.909753436822e+00
4101745605.468750,5.787604780926e-02,-7.677188153163e+00,1.197549615702e+00,-8.269908020188e-03,-1.003597467322e+01,1.712459529839e+00
4101928710.937500,5.493433885864e-02,-7.678565916740e+00,1.705458172418e+00,-2.815212542179e-02,-1.003735981037e+01,2.421794011102e+00
4102111816.406250,5.303684463998e-02,-7.681112363269e+00,2.537186158306e+00,-3.809036465722e-02,-1.004154715145e+01,3.201660038903e+00
4102294921.875000,5.180539505605e-02,-7.684403908973e+00,2.861005587476e+00,-4.210408249125e-03,-1.004472673785e+01,3.919035103984e+00
4102478027.343750,5.057377085753e-02,-7.687695454677e+00,2.861005587479e+00,-3.132926525138e-03,-1.005056473829e+01,4.527148477844e+00
4102661132.812500,4.934197199488e-02,-7.690987000381e+00,2.861005587479e+00,9.415260294420e-03,-1.005514357604e+01,2.781315843816e+00
4102844238.281250,4.810999841857e-02,-7.694278546085e+00,2.746216546407e+00,-2.971902091198e-04,-1.005696446589e+01,2.780587052092e+00
4103027343.750000,4.729437539187e-02,-7.697305965513e+00,1.977539932098e+00,-4.264374937408e-03,-1.006154162671e+01,3.393036711829e+00
4103210449.218750,4.885122434047e-02,-7.698828808480e+00,1.323652358858e+00,3.994383359328e-03,-1.006477174558e+01,2.110688603686e+00
4103393554.687500,5.040779429125e-02,-7.700351651446e+00,1.323652358858e+00,4.308599109517e-03,-1.006639826036e+01,1.822389469359e+00
4103576660.156250,5.196408534419e-02,-7.701874494412e+00,1.323652358858e+00,4.546846210638e-03,-1.006896501123e+01,2.883830985686e+00
4103759765.625000,5.352009759920e-02,-7.703397337378e+00,1.323652358861e+00,1.407583541009e-02,-1.007303387235e+01,1.942953077115e+00
4103942871.093750,5.507583115617e-02,-7.704920180345e+00,1.517933425066e+00,1.339682779953e-02,-1.007343569027e+01,1.444749123140e+00
4104125976.562500,5.223119810396e-02,-7.706890058445e+00,1.800318695714e+00,2.561379741631e-02,-1.007635819845e+01,2.971915181446e+00
4104309082.031250,4.738885540531e-02,-7.709062661782e+00,1.888422900155e+00,-1.414490489847e-03,-1.008027398146e+01,1.864804359640e+00
4104492187.500000,4.254381161742e-02,-7.711235265118e+00,1.888422900155e+00,-4.354488982666e-02,-1.008064905954e+01,3.069154709619e+00
4104675292.968750,3.769606372525e-02,-7.713407868454e+00,1.888422900158e+00,2.694537829756e-02,-1.008733601800e+01,3.985779172426e+00
4104858398.437500,3.284560870868e-02,-7.715580471790e+00,1.767650822014e+00,1.399300535942e-02,-1.008982022255e+01,2.215671277923e+00
4105041503.906250,2.897507268077e-02,-7.717475182055e+00,1.234832830209e+00,2.001205178120e-03,-1.009243421376e+01,1.703566896078e+00
4105224609.375000,2.845596842148e-02,-7.718421786547e+00,8.227869165496e-01,8.205755351860e-03,-1.009374008089e+01,1.441425891112e+00
4105407714.843750,2.793683313654e-02,-7.719368391039e+00,8.227869165496e-01,-2.817354526065e-03,-1.009575089319e+01,2.044928323223e+00
4105590820.312500,2.741766682225e-02,-7.720314995531e+00,8.227869165496e-01,-1.606382591226e-04,-1.009844540203e+01,1.747416161493e+00
4105773925.781250,2.689846947490e-02,-7.721261600022e+00,8.227869165496e-01,3.129740751178e-03,-1.009977164742e+01,1.794475080286e+00
4105957031.250000,2.637924109077e-02,-7.722208204514e+00,9.655880261749e-01,1.326316496980e-02,-1.010257443748e+01,2.149770157950e+00
4106140136.718750,2.813142426756e-02,-7.723483390244e+00,1.152174841888e+00,1.274553851489e-02,-1.010471820661e+01,1.523929963283e+00
4106323242.187500,3.057946485927e-02,-7.724859325622e+00,1.195960547972e+00,2.016834826826e-02,-1.010608095640e+01,1.523167701209e+00
4106506347.656250,3.302681568696e-02,-7.726235261000e+00,1.195960547973e+00,4.057841467950e-02,-1.010822297159e+01,1.475490450899e+00
4106689453.125000,3.547347713921e-02,-7.727611196377e+00,1.195960547976e+00,2.917118975312e-02,-1.010947601741e+01,2.058004099152e+00
4106872558.593750,3.791944960429e-02,-7.728987131755e+00,1.363719305272e+00,1.002985889451e-02,-1.011295837972e+01,2.478655185216e+00
4107055664.062500,3.954945406110e-02,-7.730749075199e+00,1.915557322688e+00,2.264832196816e-02,-1.011517933156e+01,2.772749478146e+00
4107238769.531250,3.931265400033e-02,-7.733394773952e+00,2.299636582815e+00,3.408987341804e-02,-1.011933839636e+01,2.633813674808e+00
4107421875.000000,3.907584748359e-02,-7.736040472705e+00,2.299636582815e+00,3.824851848774e-02,-1.012123966093e+01,3.670674677132e+00
4107604980.468750,3.883903451054e-02,-7.738686171458e+00,2.299636582815e+00,4.057787124806e-02,-1.012778451301e+01,4.617943346603e+00
4107788085.937500,3.860221508082e-02,-7.741331870210e+00,2.299636582815e+00,3.995996634654e-02,-1.013186541549e+01,2.636087092983e+00
4107971191.406250,3.836538919408e-02,-7.743977568963e+00,1.942716527163e+00,4.487119080560e-02,-1.013385007344e+01,2.164520994536e+00
4108154296.875000,3.781013376375e-02,-7.745802004954e+00,1.519156334542e+00,5.063133460503e-02,-1.013684591592e+01,3.063129349000e+00
4108337402.343750,3.719538532989e-02,-7.747473103910e+00,1.452516197568e+00,5.021554096467e-02,-1.014089824580e+01,2.723846010054e+00
4108520507.812500,3.658059338380e-02,-7.749144202866e+00,1.452516197568e+00,4.865020718924e-02,-1.014311340709e+01,1.352277117204e+00
4108703613.281250,3.596575791933e-02,-7.750815301821e+00,1.452516197571e+00,5.741080431749e-02,-1.014400979648e+01,2.132949822542e+00
4108886718.750000,3.535087893031e-02,-7.752486400777e+00,1.750783295515e+00,5.558598343425e-02,-1.014802126316e+01,2.630427913437e+00
4109069824.218750,3.474058804917e-02,-7.754843803730e+00,2.532952258665e+00,4.635102791266e-02,-1.015006233530e+01,2.781214609758e+00
4109252929.687500,3.413776907416e-02,-7.758314650930e+00,3.016854123870e+00,4.487939353638e-02,-1.015442075783e+01,3.776026106800e+00
4109436035.156250,3.353490825934e-02,-7.761785498129e+00,3.016854123870e+00,6.226368152894e-02,-1.015875086256e+01,3.641475866495e+00
4109619140.625000,3.293200559890e-02,-7.765256345328e+00,3.016854123870e+00,4.102205472096e-02,-1.016279968886e+01,4.592934796578e+00
4109802246.093750,3.232906108703e-02,-7.768727192528e+00,3.016854123870e+00,5.953314809956e-02,-1.016931907316e+01,4.430016303898e+00
4109985351.562500,3.172607471793e-02,-7.772198039727e+00,2.201547266833e+00,6.782868348999e-02,-1.017299302871e+01,2.300950991986e+00
4110168457.031250,3.138593515017e-02,-7.773792889344e+00,1.315344161358e+00,5.524810669234e-02,-1.017461349509e+01,2.455890731508e+00
4110351562.500000,3.106864266508e-02,-7.775224608737e+00,1.244447912919e+00,5.320168308671e-02,-1.017864396251e+01,2.459008350890e+00
4110534667.968750,3.075133858899e-02,-7.776656328129e+00,1.244447912919e+00,7.618780531407e-02,-1.018027160244e+01,1.901175605193e+00
4110717773.437500,3.043402292104e-02,-7.778088047521e+00,1.244447912916e+00,7.686916467548e-02,-1.018301851279e+01,1.759138389131e+00
4110900878.906250,3.011669566039e-02,-7.779519766914e+00,1.337424238968e+00,5.389817754385e-02,-1.018431932918e+01,1.969270377842e+00
4111083984.375000,2.890929271664e-02,-7.781165422153e+00,1.540134252160e+00,7.619237761556e-02,-1.018754974718e+01,2.300953973197e+00
4111267089.843750,2.665097585424e-02,-7.783063571444e+00,1.649867939300e+00,6.418757353306e-02,-1.018961375796e+01,1.757780259919e+00
4111450195.312500,2.439207168050e-02,-7.784961720735e+00,1.649867939303e+00,5.118745061426e-02,-1.019159434890e+01,3.412177851009e+00
4111633300.781250,2.213257988988e-02,-7.786859870026e+00,1.649867939300e+00,4.354570247592e-02,-1.019746508086e+01,3.673363799586e+00
4111816406.250000,1.987250017656e-02,-7.788758019318e+00,1.649867939300e+00,6.885722072196e-02,-1.020004665314e+01,1.417895369547e+00
4111999511.718750,1.761183223452e-02,-7.790656168609e+00,1.458574105151e+00,4.885938510880e-02,-1.020072761725e+01,3.228127821196e+00
4112182617.187500,1.439614501737e-02,-7.792114156300e+00,1.266768790154e+00,5.869614348508e-02,-1.020747448223e+01,2.009876123948e+00
4112365722.656250,1.117671380884e-02,-7.793570967089e+00,1.266257309314e+00,6.582210033106e-02,-1.020535228429e+01,8.047857563752e-01
4112548828.125000,7.956088873354e-03,-7.795027777878e+00,1.266257309315e+00,6.652425427707e-02,-1.020932627106e+01,2.164771224032e+00
4112731933.593750,4.734269325348e-03,-7.796484588666e+00,1.266257309315e+00,6.489893978806e-02,-1.021033336049e+01,2.215076451956e+00
4112915039.062500,1.511254278267e-03,-7.797941399455e+00,1.446651315314e+00,4.345558219325e-02,-1.021442309814e+01,3.372364189654e+00
4113098144.531250,1.387924121431e-03,-7.799813291653e+00,1.783207296652e+00,5.641393261799e-02,-1.021809307330e+01,2.426354205483e+00
4113281250.000000,3.948081634449e-03,-7.802044508056e+00,1.939369271997e+00,6.652855708847e-02,-1.022000606925e+01,5.783171002246e-01
4113464355.468750,6.507484765887e-03,-7.804275724459e+00,1.939369271997e+00,6.993832382682e-02,-1.021942376428e+01,2.477261100615e+00
4113647460.937500,9.066133960179e-03,-7.806506940862e+00,1.939369271996e+00,6.740350267752e-02,-1.022570617565e+01,4.289000526458e+00
4113830566.406250,1.162402966138e-02,-7.808738157265e+00,1.942524564123e+00,8.580618472699e-02,-1.022929263089e+01,3.023436821459e+00
4114013671.875000,1.372894785731e-02,-7.810976633904e+00,1.984782940809e+00,1.024153571117e-01,-1.023266301665e+01,3.392441468219e+00
4114196777.343750,1.022840675990e-02,-7.813305085614e+00,2.023886025369e+00,7.753977886654e-02,-1.023709854095e+01,2.705076928086e+00
4114379882.812500,6.726454324205e-03,-7.815633537323e+00,2.023886025366e+00,8.487075570284e-02,-1.023888732070e+01,2.698191775795e+00
4114562988.281250,3.223089411730e-03,-7.817961989033e+00,2.023886025369e+00,7.854365495364e-02,-1.024330700247e+01,2.526613807758e+00
4114746093.750000,-2.816891174172e-04,-7.820290440743e+00,2.023886025369e+00,8.685685364980e-02,-1.024470098626e+01,4.215376731456e+00
4114929199.218750,-3.787882404473e-03,-7.822618892453e+00,1.732382535309e+00,1.206278606443e-01,-1.025300646285e+01,3.507005336258e+00
4115112304.687500,-3.848285302185e-03,-7.824276603033e+00,1.257105105869e+00,8.077283129250e-02,-1.025277050447e+01,4.966596364780e-01
4115295410.156250,-1.736137682477e-03,-7.825511455074e+00,1.073331166486e+00,8.703438418083e-02,-1.025414926236e+01,2.346603867703e+00
4115478515.625000,3.754964512020e-04,-7.826746307115e+00,1.073331166486e+00,9.371271922416e-02,-1.025816997235e+01,1.405076678771e+00
4115661621.093750,2.486617348451e-03,-7.827981159157e+00,1.073331166486e+00,9.441061561331e-02,-1.025738230330e+01,8.785501658868e-01
4115844726.562500,4.597225258701e-03,-7.829216011198e+00,1.244262703307e+00,9.348379493048e-02,-1.026019149096e+01,2.068715685319e+00
4116027832.031250,6.177178646639e-03,-7.830844171780e+00,2.368812287642e+00,8.918026010718e-02,-1.026214235848e+01,3.984706502787e+00
4116210937.500000,4.799155666060e-03,-7.834666580007e+00,3.322430335159e+00,8.818206008777e-02,-1.026936018579e+01,4.388827403109e+00
4116394042.968750,3.420914026400e-03,-7.838488988234e+00,3.322430335160e+00,9.127486232924e-02,-1.027224092386e+01,3.697204133146e+00
4116577148.437500,2.042453658259e-03,-7.842311396462e+00,3.322430335157e+00,9.722640338671e-02,-1.027786734596e+01,5.332224373785e+00
4116760253.906250,6.637744921913e-04,-7.846133804689e+00,3.322430335160e+00,8.794317082822e-02,-1.028451021848e+01,3.173589043813e+00
4116943359.375000,-7.151235412644e-04,-7.849956212917e+00,2.441866839126e+00,8.499510376606e-02,-1.028516968289e+01,-1.627055523383e+00
4117126464.843750,-1.811948800508e-03,-7.851752469916e+00,1.166919692357e+00,1.136515712639e-01,-1.028076641060e+01,2.970293338322e+00
4117309570.312500,-2.782467778564e-03,-7.852641261500e+00,7.725360416247e-01,6.506424341289e-02,-1.029200424226e+01,5.745283175578e+00
4117492675.781250,-3.753095209811e-03,-7.853530053085e+00,7.725360416251e-01,7.272365228634e-02,-1.029398614162e+01,1.805189794124e+00
4117675781.250000,-4.723831118471e-03,-7.854418844669e+00,7.725360416251e-01,9.870077056863e-02,-1.029615793196e+01,1.059325028304e+00
4117858886.718750,-5.694675528800e-03,-7.855307636253e+00,7.662514005798e-01,9.382384767615e-02,-1.029642361799e+01,1.810076392177e+00
4118041992.187500,-6.516719327316e-03,-7.856181967060e+00,7.388474425428e-01,9.880557082415e-02,-1.030032286557e+01,2.135811118288e+00
4118225097.656250,-6.838408310168e-03,-7.857007702926e+00,7.177281255487e-01,9.551559736696e-02,-1.030133805782e+01,1.429913985775e+00
4118408203.125000,-7.160109207477e-03,-7.857833438793e+00,7.177281255491e-01,9.969826701942e-02,-1.030361305645e+01,1.727565853668e+00
4118591308.593750,-7.481822020119e-03,-7.858659174660e+00,7.177281255487e-01,1.098108837907e-01,-1.030531313706e+01,8.589006576164e-01
4118774414.062500,-7.803546748973e-03,-7.859484910526e+00,7.177281255487e-01,5.883897255248e-02,-1.030558936211e+01,1.000297356342e+00
4118957519.531250,-8.125283394943e-03,-7.860310646393e+00,1.186324825547e+00,1.097634423456e-01,-1.030761479245e+01,2.804432258163e+00
4119140625.000000,-7.057470082938e-03,-7.862214609762e+00,1.796476778666e+00,1.194673295719e-01,-1.031204227992e+01,3.066704273003e+00
4119323730.468750,-5.570119848809e-03,-7.864444287690e+00,1.938032031792e+00,1.194622824093e-01,-1.031467119061e+01,2.253253651940e+00
4119506835.937500,-4.083024261244e-03,-7.866673965617e+00,1.938032031792e+00,1.040382034579e-01,-1.031722695163e+01,2.657607615663e+00
4119689941.406250,-2.596183233066e-03,-7.868903643544e+00,1.938032031792e+00,1.190895347568e-01,-1.032078626914e+01,3.244764551736e+00
4119873046.875000,-1.109596677142e-03,-7.871133321471e+00,1.974435718333e+00,1.249099690183e-01,-1.032469306136e+01,3.500877009457e+00
