freq_hz,after_h1_error_percent,after_float_plan_c_error_percent
3640686035.156250,6.355636925426e+00,6.064339536149e-01
3640869140.625000,6.272572838894e+00,6.004123329082e-01
3641052246.093750,6.177366085207e+00,6.219724313328e-01
3641235351.562500,6.051402016890e+00,6.252019273747e-01
3641418457.031250,5.925446869257e+00,7.019272768051e-01
3641601562.500000,5.799500735805e+00,8.038948243208e-01
3641784667.968750,5.673563713886e+00,8.613521863392e-01
3641967773.437500,5.547635905131e+00,9.478181264601e-01
3642150878.906250,5.593754766290e+00,9.076491327025e-01
3642333984.375000,5.676650386813e+00,8.770868794218e-01
3642517089.843750,5.759578182362e+00,7.601163827265e-01
3642700195.312500,5.842537325437e+00,7.115586605628e-01
3642883300.781250,5.925527033612e+00,6.553737577474e-01
3643066406.250000,5.973405414481e+00,6.285313146050e-01
3643249511.718750,5.959614914813e+00,6.810685166233e-01
3643432617.187500,5.945938251426e+00,7.180586189047e-01
3643615722.656250,5.932376196616e+00,7.405791075101e-01
3643798828.125000,5.918929523132e+00,7.853171421165e-01
3643981933.593750,5.905599004023e+00,7.876405183393e-01
3644165039.062500,6.021973117669e+00,7.103551279246e-01
3644348144.531250,6.152591950762e+00,6.113240512741e-01
3644531250.000000,6.283265006939e+00,5.566130562442e-01
3644714355.468750,6.413990525779e+00,4.878963430092e-01
3644897460.937500,6.544766881871e+00,4.235922723281e-01
3645080566.406250,6.611194027985e+00,5.088784856140e-01
3645263671.875000,6.595714607867e+00,4.455756204353e-01
3645446777.343750,6.580293300277e+00,4.513660280645e-01
3645629882.812500,6.564930498820e+00,4.868833089250e-01
3645812988.281250,6.549626599229e+00,5.262783084769e-01
3645996093.750000,6.534381999361e+00,5.225251279492e-01
3646179199.218750,6.395107150675e+00,5.521588950515e-01
3646362304.687500,6.253160492715e+00,6.055216530739e-01
3646545410.156250,6.111250002356e+00,6.103565397188e-01
3646728515.625000,5.969379317409e+00,8.302321742929e-01
3646911621.093750,5.827552422096e+00,9.935556983044e-01
3647094726.562500,5.781086373033e+00,1.029494383476e+00
3647277832.031250,5.823588824735e+00,1.002180799538e+00
3647460937.500000,5.866130727049e+00,9.813003220314e-01
3647644042.968750,5.908711093359e+00,9.709751969832e-01
3647827148.437500,5.951328964471e+00,9.284520133918e-01
3648010253.906250,5.998312298858e+00,9.198258626389e-01
3648193359.375000,6.118290631018e+00,8.117551742257e-01
3648376464.843750,6.238278910958e+00,7.009516388415e-01
3648559570.312500,6.358277068381e+00,6.125247690422e-01
3648742675.781250,6.478285034977e+00,5.529154128656e-01
3648925781.250000,6.598302744239e+00,4.879772966096e-01
3649108886.718750,6.654783012687e+00,3.600233453855e-01
3649291992.187500,6.667950670903e+00,4.545401557848e-01
3649475097.656250,6.681118406888e+00,3.943634716068e-01
3649658203.125000,6.694286220068e+00,4.331479826347e-01
3649841308.593750,6.707454109871e+00,4.481104181282e-01
3650024414.062500,6.710292514600e+00,4.219512658197e-01
3650207519.531250,6.645990636948e+00,4.443042572169e-01
3650390625.000000,6.581692094683e+00,5.139210352049e-01
3650573730.468750,6.517397035662e+00,5.754450396974e-01
3650756835.937500,6.453105613361e+00,6.109345655301e-01
3650939941.406250,6.388817987158e+00,7.068067497464e-01
3651123046.875000,6.400161684350e+00,6.705782020745e-01
3651306152.343750,6.448463474096e+00,6.775948582522e-01
3651489257.812500,6.496816759489e+00,6.550494093169e-01
3651672363.281250,6.545220199992e+00,6.247919386408e-01
3651855468.750000,6.593672493183e+00,5.935206523360e-01
3652038574.218750,6.627558038212e+00,6.452852389760e-01
3652221679.687500,6.606744855724e+00,5.893419380049e-01
3652404785.156250,6.585998737105e+00,6.190618443887e-01
3652587890.625000,6.565320367433e+00,6.215605642648e-01
3652770996.093750,6.544710438352e+00,6.409087697651e-01
3652954101.562500,6.524169648106e+00,6.792707385153e-01
3653137207.031250,6.472724563865e+00,7.407965563097e-01
3653320312.500000,6.410932463743e+00,7.684493674503e-01
3653503417.968750,6.349147064381e+00,8.728623487327e-01
3653686523.437500,6.287368640103e+00,9.371121993577e-01
3653869628.906250,6.225597475860e+00,1.004513088646e+00
3654052734.375000,6.176080426908e+00,1.087476141930e+00
3654235839.843750,6.156844784615e+00,1.109934385818e+00
3654418945.312500,6.137612950286e+00,1.115152145889e+00
3654602050.781250,6.118384950803e+00,1.127473737381e+00
3654785156.250000,6.099160813380e+00,1.196708692714e+00
3654968261.718750,6.079940565566e+00,1.226553988145e+00
3655151367.187500,6.112350360624e+00,1.193067109887e+00
3655334472.656250,6.155686907299e+00,1.141762467209e+00
3655517578.125000,6.199132233687e+00,1.130888013876e+00
3655700683.593750,6.242683816122e+00,1.147766914468e+00
3655883789.062500,6.286339195337e+00,1.063579474184e+00
3656066894.531250,6.297685963538e+00,1.077221416313e+00
3656250000.000000,6.252766288015e+00,1.122511913869e+00
3656433105.468750,6.207854574915e+00,1.195979121283e+00
3656616210.937500,6.162951065207e+00,1.275845547890e+00
3656799316.406250,6.118056006845e+00,1.278514660121e+00
3656982421.875000,6.073169655004e+00,1.324941499939e+00
3657165527.343750,6.024334575501e+00,1.405627162002e+00
3657348632.812500,5.975082814927e+00,1.478448722899e+00
3657531738.281250,5.925834504438e+00,1.527163634584e+00
3657714843.750000,5.876589772082e+00,1.586717669692e+00
3657897949.218750,5.827348750130e+00,1.507577187519e+00
3658081054.687500,5.862950592490e+00,1.605435552939e+00
3658264160.156250,6.005408355348e+00,1.486953836776e+00
3658447265.625000,6.147919212825e+00,1.316009115537e+00
3658630371.093750,6.290481368355e+00,1.233071524455e+00
3658813476.562500,6.433093177079e+00,1.215279317059e+00
3658996582.031250,6.575753129523e+00,9.503072215619e-01
3659179687.500000,6.499152261716e+00,1.046514499954e+00
3659362792.968750,6.418383635201e+00,1.128877377624e+00
3659545898.437500,6.337618589097e+00,1.191129568277e+00
3659729003.906250,6.256857257672e+00,1.299874035235e+00
3659912109.375000,6.176099781524e+00,1.358019673487e+00
3660095214.843750,6.170693771907e+00,1.374177666529e+00
3660278320.312500,6.234842254976e+00,1.312960572048e+00
3660461425.781250,6.298993312524e+00,1.284910809117e+00
3660644531.250000,6.363146865234e+00,1.249318860274e+00
3660827636.718750,6.427302836688e+00,1.168306533294e+00
3661010742.187500,6.483217284944e+00,1.139679503392e+00
3661193847.656250,6.406866682163e+00,1.211293692301e+00
3661376953.125000,6.330536145114e+00,1.288514802836e+00
3661560058.593750,6.254226074810e+00,1.318338156458e+00
3661743164.062500,6.177936891340e+00,1.464698803083e+00
3661926269.531250,6.101669035050e+00,1.526488887333e+00
3662109375.000000,6.140853885072e+00,1.480133284983e+00
3662292480.468750,6.257863678902e+00,1.400060528981e+00
3662475585.937500,6.374883067470e+00,1.297745049530e+00
3662658691.406250,6.491911989498e+00,1.192372273955e+00
3662841796.875000,6.608950385197e+00,1.053610265502e+00
3663024902.343750,6.701289213563e+00,9.873020649249e-01
3663208007.812500,6.636668915004e+00,1.043810980638e+00
3663391113.281250,6.572069189977e+00,1.117584160310e+00
3663574218.750000,6.507490425330e+00,1.186077693498e+00
3663757324.218750,6.442933022958e+00,1.246315061121e+00
3663940429.687500,6.378397400545e+00,1.325284211305e+00
3664123535.156250,6.376906615676e+00,1.354584311095e+00
3664306640.625000,6.405810223451e+00,1.302341265086e+00
3664489746.093750,6.434714290034e+00,1.290605977725e+00
3664672851.562500,6.463618806026e+00,1.280843218613e+00
3664855957.031250,6.492523762188e+00,1.235309417385e+00
3665039062.500000,6.511641136530e+00,1.196120835375e+00
3665222167.968750,6.494665907474e+00,1.211390677023e+00
3665405273.437500,6.477691553774e+00,1.231545544435e+00
3665588378.906250,6.460718085217e+00,1.264415112144e+00
3665771484.375000,6.443745511696e+00,1.310667184018e+00
3665954589.843750,6.426773843204e+00,1.317310729751e+00
3666137695.312500,6.432239275772e+00,1.322075742700e+00
3666320800.781250,6.445126458623e+00,1.297371026586e+00
3666503906.250000,6.458039157102e+00,1.329726786867e+00
3666687011.718750,6.470977226556e+00,1.315929316725e+00
3666870117.187500,6.483940523187e+00,1.301269005215e+00
3667053222.656250,6.467173081183e+00,1.292149453273e+00
3667236328.125000,6.377816344594e+00,1.398072189778e+00
3667419433.593750,6.288486357844e+00,1.564955219901e+00
3667602539.062500,6.199183752319e+00,1.618648661971e+00
3667785644.531250,6.109909194942e+00,1.669028621432e+00
3667968750.000000,6.020663390771e+00,1.757555441609e+00
3668151855.468750,6.046773262177e+00,1.770764420995e+00
3668334960.937500,6.096621096251e+00,1.662546032610e+00
3668518066.406250,6.146471865293e+00,1.642524998883e+00
3668701171.875000,6.196325549771e+00,1.584315697561e+00
3668884277.343750,6.246182130666e+00,1.530668173444e+00
3669067382.812500,6.314849361045e+00,1.467443350548e+00
3669250488.281250,6.415842798398e+00,1.363231421810e+00
3669433593.750000,6.516870945774e+00,1.249538256755e+00
3669616699.218750,6.617931595223e+00,1.185695367927e+00
3669799804.687500,6.719022669568e+00,1.072577874310e+00
3669982910.156250,6.820142212803e+00,9.788705742841e-01
3670166015.625000,6.765311664213e+00,1.014968775554e+00
3670349121.093750,6.694783276613e+00,1.110130285126e+00
3670532226.562500,6.624642601425e+00,1.177079103814e+00
3670715332.031250,6.554903381786e+00,1.268804127888e+00
3670898437.500000,6.485579878654e+00,1.335282819989e+00
3671081542.968750,6.453789687489e+00,1.369709433296e+00
3671264648.437500,6.468653089316e+00,1.323816178590e+00
3671447753.906250,6.483956921599e+00,1.296366573538e+00
3671630859.375000,6.499697962229e+00,1.264099036739e+00
3671813964.843750,6.515872931792e+00,1.235022448722e+00
3671997070.312500,6.532478496438e+00,1.236642690687e+00
3672180175.781250,6.444451190276e+00,1.323838472089e+00
3672363281.250000,6.354817598633e+00,1.415089489349e+00
3672546386.718750,6.265288637044e+00,1.550551242009e+00
3672729492.187500,6.175869866149e+00,1.584993970674e+00
3672912597.656250,6.086567166477e+00,1.679583342763e+00
3673095703.125000,5.986288617293e+00,1.784978397193e+00
3673278808.593750,5.875919258346e+00,1.897476751144e+00
3673461914.062500,5.765570572937e+00,2.012341562287e+00
3673645019.531250,5.655244135445e+00,2.095435250991e+00
3673828125.000000,5.544941642575e+00,2.266672603815e+00
3674011230.468750,5.452537652215e+00,2.301311721753e+00
3674194335.937500,5.633726201182e+00,2.037879367708e+00
3674377441.406250,5.815000456441e+00,1.910497370421e+00
3674560546.875000,5.996350572204e+00,1.753488500476e+00
3674743652.343750,6.177767837909e+00,1.556506098553e+00
3674926757.812500,6.359244517347e+00,1.356847666191e+00
3675109863.281250,6.404510082386e+00,1.319813939044e+00
3675292968.750000,6.359024245280e+00,1.366412563269e+00
3675476074.218750,6.313641505649e+00,1.352211570308e+00
3675659179.687500,6.268363873413e+00,1.446160834930e+00
3675842285.156250,6.223193411667e+00,1.567551888727e+00
3676025390.625000,6.172452939604e+00,1.503733822812e+00
3676208496.093750,6.086711427305e+00,1.593251755053e+00
3676391601.562500,6.001384934622e+00,1.685015446954e+00
3676574707.031250,5.916493444571e+00,1.755089164449e+00
3676757812.500000,5.832058008255e+00,1.827711175784e+00
3676940917.968750,5.748100807410e+00,1.939216019509e+00
3677124023.437500,5.715540111806e+00,1.947784172654e+00
3677307128.906250,5.707653386106e+00,1.943659251731e+00
3677490234.375000,5.700180889652e+00,1.908742841622e+00
3677673339.843750,5.693124252241e+00,1.959250574150e+00
3677856445.312500,5.686485020756e+00,1.921588933430e+00
3678039550.781250,5.723707192685e+00,1.922984924128e+00
3678222656.250000,5.919246455036e+00,1.686068686125e+00
3678405761.718750,6.115516217294e+00,1.494759713706e+00
3678588867.187500,6.312459922202e+00,1.334217591898e+00
3678771972.656250,6.510027613330e+00,1.147933700082e+00
3678955078.125000,6.708175014625e+00,9.216228726424e-01
3679138183.593750,6.603826761066e+00,1.032822071294e+00
3679321289.062500,6.401054441552e+00,1.216788438796e+00
3679504394.531250,6.198311056499e+00,1.406294211923e+00
3679687500.000000,5.995597120989e+00,1.538904315174e+00
3679870605.468750,5.792913192849e+00,1.789558067196e+00
3680053710.937500,5.647207253589e+00,1.911084567957e+00
3680236816.406250,5.638705297477e+00,1.929730949840e+00
3680419921.875000,5.630205879655e+00,1.873902115705e+00
3680603027.343750,5.621709010206e+00,1.941894997848e+00
3680786132.812500,5.613214699278e+00,1.908393952282e+00
3680969238.281250,5.604722957071e+00,1.881164072571e+00
3681152343.750000,5.637427812249e+00,1.853652773796e+00
3681335449.218750,5.678623918516e+00,1.844059022553e+00
3681518554.687500,5.720005278463e+00,1.694264648585e+00
3681701660.156250,5.761568142296e+00,1.712935169299e+00
3681884765.625000,5.803308850338e+00,1.684030945892e+00
3682067871.093750,5.830336638740e+00,1.639855919023e+00
3682250976.562500,5.832156198358e+00,1.663803489287e+00
3682434082.031250,5.833995631203e+00,1.625207042982e+00
3682617187.500000,5.835854917816e+00,1.626322011449e+00
3682800292.968750,5.837734038563e+00,1.547733359459e+00
3682983398.437500,5.839632973628e+00,1.562278136161e+00
3683166503.906250,5.836748618832e+00,1.579022764606e+00
3683349609.375000,5.833423303273e+00,1.574667243782e+00
3683532714.843750,5.830136855487e+00,1.585390539955e+00
3683715820.312500,5.826889343622e+00,1.544786636597e+00
3683898925.781250,5.823680835195e+00,1.562788990766e+00
3684082031.250000,5.814604571515e+00,1.569767608152e+00
3684265136.718750,5.798264513880e+00,1.544819020113e+00
3684448242.187500,5.781929270278e+00,1.539535423779e+00
3684631347.656250,5.765598873645e+00,1.558273389929e+00
3684814453.125000,5.749273357277e+00,1.567696189406e+00
3684997558.593750,5.732952754833e+00,1.547639261190e+00
3685180664.062500,5.687205665777e+00,1.590962698235e+00
3685363769.531250,5.641063016747e+00,1.573083779035e+00
3685546875.000000,5.594922522246e+00,1.642705278254e+00
3685729980.468750,5.548784193805e+00,1.659372549089e+00
3685913085.937500,5.502648043254e+00,1.764837219641e+00
3686096191.406250,5.459364073294e+00,1.712874168514e+00
3686279296.875000,5.418670721521e+00,1.754281345358e+00
3686462402.343750,5.377997435817e+00,1.771314305094e+00
3686645507.812500,5.337344735947e+00,1.748211216739e+00
3686828613.281250,5.296713157342e+00,1.848387022596e+00
3687011718.750000,5.257443919404e+00,1.857585489499e+00
3687194824.218750,5.237803564339e+00,1.807511060393e+00
3687377929.687500,5.218184607469e+00,1.841025233270e+00
3687561035.156250,5.198587268839e+00,1.844527972751e+00
3687744140.625000,5.179011771549e+00,1.887905458988e+00
3687927246.093750,5.159458341811e+00,1.759724864068e+00
3688110351.562500,5.142604120250e+00,1.844523194374e+00
3688293457.031250,5.127547293865e+00,1.876774722639e+00
3688476562.500000,5.112525762625e+00,1.802037844775e+00
3688659667.968750,5.097539824362e+00,1.821252833807e+00
3688842773.437500,5.082589779671e+00,1.804520820932e+00
3689025878.906250,5.083072675475e+00,1.770573693449e+00
3689208984.375000,5.177300825271e+00,1.731094742571e+00
3689392089.843750,5.271845850664e+00,1.588675452229e+00
3689575195.312500,5.366693044138e+00,1.492945658096e+00
3689758300.781250,5.461828666770e+00,1.623055983486e+00
3689941406.250000,5.557239872892e+00,1.350474594335e+00
3690124511.718750,5.609457289426e+00,1.264695673508e+00
3690307617.187500,5.641283166574e+00,1.217278464574e+00
3690490722.656250,5.673129672271e+00,1.134068171680e+00
3690673828.125000,5.704996420489e+00,1.096174734210e+00
3690856933.593750,5.736883033541e+00,1.011577075870e+00
3691040039.062500,5.748330932287e+00,1.025889672189e+00
3691223144.531250,5.686732543690e+00,1.046441427133e+00
3691406250.000000,5.625212579763e+00,1.093402845356e+00
3691589355.468750,5.563773175174e+00,1.088732656568e+00
3691772460.937500,5.502416556243e+00,1.108475212168e+00
3691955566.406250,5.441145045780e+00,9.475493649944e-01
3692138671.875000,5.297041263417e+00,1.292036962259e+00
3692321777.343750,5.126545034888e+00,1.443306543366e+00
3692504882.812500,4.956258150838e+00,1.582448397511e+00
3692687988.281250,4.786205502530e+00,1.746379371772e+00
3692871093.750000,4.616415596209e+00,1.923121805312e+00
3693054199.218750,4.534164653897e+00,1.970312025961e+00
3693237304.687500,4.659576968880e+00,1.809830268800e+00
3693420410.156250,4.785067739006e+00,1.679375765133e+00
3693603515.625000,4.910630871633e+00,1.506688622512e+00
3693786621.093750,5.036260873302e+00,1.381164611349e+00
3693969726.562500,5.161952777609e+00,1.242624980658e+00
3694152832.031250,5.068409901687e+00,1.306196224834e+00
3694335937.500000,4.931658811299e+00,1.400791702288e+00
3694519042.968750,4.795175238674e+00,1.534630654471e+00
3694702148.437500,4.658985001971e+00,1.797554778691e+00
3694885253.906250,4.523116966441e+00,1.737413294495e+00
3695068359.375000,4.445579012312e+00,1.832118354778e+00
3695251464.843750,4.465778994776e+00,1.766586877996e+00
3695434570.312500,4.486418015788e+00,1.700243857947e+00
3695617675.781250,4.507489819223e+00,1.652519963734e+00
3695800781.250000,4.528988140105e+00,1.610376156901e+00
3695983886.718750,4.550906710725e+00,1.494906320366e+00
3696166992.187500,4.541268744836e+00,1.503580031695e+00
3696350097.656250,4.529103158626e+00,1.479704175240e+00
3696533203.125000,4.517506079560e+00,1.494638801636e+00
3696716308.593750,4.506482037188e+00,1.533480361407e+00
3696899414.062500,4.496035387526e+00,1.529387600255e+00
