subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_plan_c_equalized_i,after_float_plan_c_equalized_q
3059,22447,4110168457.031250,-3.904253304380e+01,-1.952126652190e+02,-2.811568208284e+01,-1.997548427078e+02,-4.103364678032e+01,-1.962348885867e+02
3060,22448,4110351562.500000,-1.952126652190e+02,-1.171275991314e+02,-1.906096213877e+02,-1.299128138075e+02,-1.976855554181e+02,-1.159926230972e+02
3061,22449,4110534667.968750,1.952126652190e+02,-3.904253304380e+01,1.997550221278e+02,-2.800846828427e+01,1.967203075807e+02,-4.107635750237e+01
3062,22450,4110717773.437500,3.904253304380e+01,-1.171275991314e+02,4.641048549444e+01,-1.161619299086e+02,3.844101671845e+01,-1.185658411675e+02
3063,22451,4110900878.906250,-1.171275991314e+02,1.171275991314e+02,-1.254145172090e+02,1.115109402293e+02,-1.171575691496e+02,1.187038842529e+02
3064,22452,4111083984.375000,-2.732977313066e+02,-3.904253304380e+01,-2.740549260238e+02,-5.571418247751e+01,-2.761469707510e+02,-3.753130392783e+01
3065,22453,4111267089.843750,2.732977313066e+02,3.904253304380e+01,2.739949938965e+02,5.564402455867e+01,2.757314170424e+02,3.772990886290e+01
3066,22454,4111450195.312500,1.952126652190e+02,-1.171275991314e+02,2.042168530430e+02,-1.068789314693e+02,1.959123594033e+02,-1.188606562954e+02
3067,22455,4111633300.781250,1.171275991314e+02,1.171275991314e+02,1.114786735428e+02,1.252368466797e+02,1.187094648812e+02,1.168689119707e+02
3068,22456,4111816406.250000,1.952126652190e+02,-3.904253304380e+01,1.994983547666e+02,-2.802069933494e+01,1.965965453659e+02,-4.083911657921e+01
3069,22457,4111999511.718750,-3.904253304380e+01,-2.732977313066e+02,-2.350231307363e+01,-2.783067144547e+02,-4.069883342137e+01,-2.748128213595e+02
3070,22458,4112182617.187500,-3.904253304380e+01,-3.904253304380e+01,-3.713354122248e+01,-4.170215863673e+01,-3.968152001119e+01,-3.898097650934e+01
3071,22459,4112365722.656250,1.952126652190e+02,1.952126652190e+02,1.855492593627e+02,2.084777154527e+02,1.975741245292e+02,1.960739173133e+02
3072,22460,4112548828.125000,-1.952126652190e+02,2.732977313066e+02,-2.130473439844e+02,2.642059253080e+02,-1.955127940437e+02,2.765220639136e+02
3073,22461,4112731933.593750,-2.732977313066e+02,3.904253304380e+01,-2.779166078421e+02,2.320310004373e+01,-2.754131429786e+02,4.014534180920e+01
3074,22462,4112915039.062500,-3.904253304380e+01,1.171275991314e+02,-4.631247053847e+01,1.157532737175e+02,-3.879648751801e+01,1.179463211236e+02
3075,22463,4113098144.531250,-2.732977313066e+02,-2.732977313066e+02,-2.593196405258e+02,-2.916794787000e+02,-2.765378145890e+02,-2.739708454536e+02
3076,22464,4113281250.000000,-2.732977313066e+02,2.732977313066e+02,-2.916263164813e+02,2.595525124650e+02,-2.745831741892e+02,2.765693336374e+02
3077,22465,4113464355.468750,3.904253304380e+01,-3.904253304380e+01,4.165328405100e+01,-3.711220027705e+01,3.938181599150e+01,-3.938568291114e+01
3078,22466,4113647460.937500,-2.732977313066e+02,-1.171275991314e+02,-2.690186475393e+02,-1.339372648269e+02,-2.760010344577e+02,-1.171902742000e+02
3079,22467,4113830566.406250,-2.732977313066e+02,-1.171275991314e+02,-2.691696905369e+02,-1.338323864535e+02,-2.766584953920e+02,-1.172689196092e+02
3080,22468,4114013671.875000,1.171275991314e+02,1.171275991314e+02,1.116311693583e+02,1.248835480141e+02,1.191111646569e+02,1.180742681606e+02
3081,22469,4114196777.343750,-1.171275991314e+02,-2.732977313066e+02,-1.029337394661e+02,-2.823810214203e+02,-1.198626906046e+02,-2.752329174791e+02
3082,22470,4114379882.812500,1.952126652190e+02,2.732977313066e+02,1.818512783290e+02,2.865160442855e+02,1.985399897989e+02,2.752400793523e+02
3083,22471,4114562988.281250,1.171275991314e+02,-2.732977313066e+02,1.330453860908e+02,-2.692354475723e+02,1.165831163012e+02,-2.766756842318e+02
3084,22472,4114746093.750000,1.171275991314e+02,-1.952126652190e+02,1.286103225611e+02,-1.904889327029e+02,1.174884619674e+02,-1.978358299849e+02
3085,22473,4114929199.218750,-3.904253304380e+01,-3.904253304380e+01,-3.726682745946e+01,-4.142614824208e+01,-4.000268511533e+01,-3.922198648987e+01
3086,22474,4115112304.687500,3.904253304380e+01,3.904253304380e+01,3.726502556561e+01,4.142724794810e+01,3.969409372836e+01,3.916997711752e+01
3087,22475,4115295410.156250,1.171275991314e+02,2.732977313066e+02,1.033661591513e+02,2.817823804569e+02,1.197780921702e+02,2.756277737936e+02
3088,22476,4115478515.625000,3.904253304380e+01,-1.952126652190e+02,4.995507398616e+01,-1.946983638681e+02,3.828632844118e+01,-1.976957295746e+02
3089,22477,4115661621.093750,3.904253304380e+01,-2.732977313066e+02,5.433076714291e+01,-2.734665439152e+02,3.884760832766e+01,-2.765557742065e+02
3090,22478,4115844726.562500,1.952126652190e+02,1.952126652190e+02,1.861244855485e+02,2.076806356354e+02,1.978828136230e+02,1.970227970936e+02
3091,22479,4116027832.031250,-1.952126652190e+02,1.952126652190e+02,-2.077308490435e+02,1.861444704753e+02,-1.971271118774e+02,1.975835583584e+02
3092,22480,4116210937.500000,1.171275991314e+02,-1.952126652190e+02,1.285299013823e+02,-1.907054049395e+02,1.173319586003e+02,-1.979695006092e+02
3093,22481,4116394042.968750,-1.952126652190e+02,2.732977313066e+02,-2.108520790235e+02,2.657350420622e+02,-1.959326547689e+02,2.774086990467e+02
3094,22482,4116577148.437500,-1.952126652190e+02,-1.952126652190e+02,-1.873772677799e+02,-2.064402882063e+02,-1.991054214358e+02,-1.959587901690e+02
3095,22483,4116760253.906250,1.171275991314e+02,1.952126652190e+02,1.090272853508e+02,2.023640315592e+02,1.206843193853e+02,1.959364533544e+02
3096,22484,4116943359.375000,3.904253304380e+01,1.171275991314e+02,3.416250484177e+01,1.198691881439e+02,4.055373229178e+01,1.179833062504e+02
3097,22485,4117126464.843750,-3.904253304380e+01,3.904253304380e+01,-4.110616995405e+01,3.763825145906e+01,-3.950531049793e+01,3.965944873361e+01
3098,22486,4117309570.312500,-3.904253304380e+01,-3.904253304380e+01,-3.760089953654e+01,-4.113190288341e+01,-3.976158274743e+01,-3.895762301084e+01
3099,22487,4117492675.781250,3.904253304380e+01,1.171275991314e+02,3.396945886863e+01,1.198787352022e+02,4.048466767477e+01,1.178207957068e+02
3100,22488,4117675781.250000,2.732977313066e+02,2.732977313066e+02,2.626830125001e+02,2.882828775021e+02,2.789203254913e+02,2.742613895859e+02
3101,22489,4117858886.718750,1.952126652190e+02,-3.904253304380e+01,1.986041852474e+02,-3.004842400376e+01,1.972320695276e+02,-4.062010328477e+01
3102,22490,4118041992.187500,1.171275991314e+02,-3.904253304380e+01,1.199228635288e+02,-3.366698735823e+01,1.182794890224e+02,-4.030139329353e+01
3103,22491,4118225097.656250,-3.904253304380e+01,3.904253304380e+01,-4.126675727191e+01,3.741412508759e+01,-3.931439190899e+01,3.968452788786e+01
3104,22492,4118408203.125000,2.732977313066e+02,-1.952126652190e+02,2.851632550147e+02,-1.829634084761e+02,2.758422169477e+02,-1.986962479495e+02
3105,22493,4118591308.593750,-1.171275991314e+02,1.952126652190e+02,-1.279751374479e+02,1.906869278040e+02,-1.181571577567e+02,1.981464147344e+02
3106,22494,4118774414.062500,3.904253304380e+01,3.904253304380e+01,3.730224386006e+01,4.135958365930e+01,3.933423732342e+01,3.933267210258e+01
3107,22495,4118957519.531250,1.171275991314e+02,1.171275991314e+02,1.117946971122e+02,1.241713755460e+02,1.185841505806e+02,1.188041875825e+02
3108,22496,4119140625.000000,-1.952126652190e+02,-1.952126652190e+02,-1.863906595535e+02,-2.069387826804e+02,-1.981494410781e+02,-1.979401686659e+02
3109,22497,4119323730.468750,-1.952126652190e+02,1.171275991314e+02,-2.028062507748e+02,1.078516806174e+02,-1.980227284077e+02,1.188634711562e+02
3110,22498,4119506835.937500,-1.952126652190e+02,-3.904253304380e+01,-1.947295227991e+02,-4.941577040417e+01,-1.976841925264e+02,-3.958442502812e+01
3111,22499,4119689941.406250,2.732977313066e+02,-1.952126652190e+02,2.854584728048e+02,-1.828328451856e+02,2.771802605265e+02,-1.981348055307e+02
3112,22500,4119873046.875000,1.952126652190e+02,-2.732977313066e+02,2.106251746383e+02,-2.656892294018e+02,1.978108568578e+02,-2.776919994868e+02
3113,22501,4120056152.343750,-1.171275991314e+02,-1.171275991314e+02,-1.122591626081e+02,-1.239458731081e+02,-1.191808216068e+02,-1.185943287334e+02
3114,22502,4120239257.812500,-2.732977313066e+02,2.732977313066e+02,-2.889337457354e+02,2.621157331761e+02,-2.770700374827e+02,2.778756958709e+02
3115,22503,4120422363.281250,-3.904253304380e+01,1.171275991314e+02,-4.500393744848e+01,1.161780936135e+02,-3.941999659612e+01,1.190146594168e+02
3116,22504,4120605468.750000,1.171275991314e+02,-1.952126652190e+02,1.272967395159e+02,-1.911811500552e+02,1.186657629296e+02,-1.982111634552e+02
3117,22505,4120788574.218750,-3.904253304380e+01,2.732977313066e+02,-5.207308816250e+01,2.735612186369e+02,-3.862685427426e+01,2.775602242576e+02
3118,22506,4120971679.687500,-3.904253304380e+01,-1.952126652190e+02,-3.039887537131e+01,-1.984523354775e+02,-4.030308263788e+01,-1.980220777635e+02
3119,22507,4121154785.156250,-1.952126652190e+02,-2.732977313066e+02,-1.843459987129e+02,-2.840295271413e+02,-1.993242642806e+02,-2.763636409359e+02
3120,22508,4121337890.625000,2.732977313066e+02,-1.952126652190e+02,2.837881070762e+02,-1.845338095629e+02,2.764339779270e+02,-1.995436557967e+02
3121,22509,4121520996.093750,-1.171275991314e+02,-1.952126652190e+02,-1.094848761746e+02,-2.015704600070e+02,-1.200706358912e+02,-1.973121231648e+02
3122,22510,4121704101.562500,2.732977313066e+02,1.171275991314e+02,2.700979591200e+02,1.294349128936e+02,2.777686989517e+02,1.175075741957e+02
3123,22511,4121887207.031250,3.904253304380e+01,1.952126652190e+02,3.119845955857e+01,1.980303649726e+02,4.074998744829e+01,1.975844616372e+02
3124,22512,4122070312.500000,1.171275991314e+02,3.904253304380e+01,1.162467287528e+02,4.407671831873e+01,1.191079701356e+02,3.871746836998e+01
3125,22513,4122253417.968750,1.171275991314e+02,-1.952126652190e+02,1.259100575179e+02,-1.916634337518e+02,1.177228410461e+02,-1.991627402878e+02
3126,22514,4122436523.437500,2.732977313066e+02,1.952126652190e+02,2.671099379369e+02,2.078241501231e+02,2.789284897380e+02,1.968180082934e+02
3127,22515,4122619628.906250,1.171275991314e+02,1.171275991314e+02,1.131171078235e+02,1.228217689672e+02,1.195049779284e+02,1.186025476013e+02
3128,22516,4122802734.375000,-1.171275991314e+02,1.171275991314e+02,-1.228823440479e+02,1.131394318054e+02,-1.183312696291e+02,1.194717175810e+02
3129,22517,4122985839.843750,1.171275991314e+02,-1.171275991314e+02,1.229429283748e+02,-1.131617403894e+02,1.184885051153e+02,-1.195712998909e+02
3130,22518,4123168945.312500,3.904253304380e+01,-1.171275991314e+02,4.420127862891e+01,-1.163441239878e+02,3.937093251509e+01,-1.190259319575e+02
3131,22519,4123352050.781250,2.732977313066e+02,1.952126652190e+02,2.669431658521e+02,2.078085066256e+02,2.787294340665e+02,1.972832204405e+02
3132,22520,4123535156.250000,3.904253304380e+01,-1.952126652190e+02,4.734041066762e+01,-1.946923733311e+02,3.852302115000e+01,-1.982878309572e+02
3133,22521,4123718261.718750,1.171275991314e+02,-1.171275991314e+02,1.225242433440e+02,-1.128602903426e+02,1.182287019018e+02,-1.196093337318e+02
3134,22522,4123901367.187500,-3.904253304380e+01,-2.732977313066e+02,-2.796091714717e+01,-2.760047586762e+02,-4.032522639257e+01,-2.771175321173e+02
3135,22523,4124084472.656250,1.171275991314e+02,-1.952126652190e+02,1.254916335926e+02,-1.911616285192e+02,1.180548560545e+02,-1.981474860124e+02
3136,22524,4124267578.125000,1.952126652190e+02,2.732977313066e+02,1.850617636547e+02,2.820873684622e+02,1.991276291228e+02,2.762456053030e+02
3137,22525,4124450683.593750,2.732977313066e+02,-1.952126652190e+02,2.819437007216e+02,-1.853115864554e+02,2.759086478029e+02,-1.994815598195e+02
3138,22526,4124633789.062500,-3.904253304380e+01,1.952126652190e+02,-4.663182460830e+01,1.944858908420e+02,-3.850134951066e+01,1.979481682635e+02
3139,22527,4124816894.531250,-2.732977313066e+02,-1.171275991314e+02,-2.700230312267e+02,-1.277722800228e+02,-2.775756887939e+02,-1.170944596196e+02
3140,22528,4125000000.000000,-1.171275991314e+02,-3.904253304380e+01,-1.161825751735e+02,-4.346329629085e+01,-1.190452968227e+02,-3.878198185159e+01
3141,22529,4125183105.468750,2.732977313066e+02,-3.904253304380e+01,2.759545778369e+02,-2.922488228905e+01,2.770886260159e+02,-4.140725266066e+01
3142,22530,4125366210.937500,-1.952126652190e+02,3.904253304380e+01,-1.976103587099e+02,3.206272286021e+01,-1.980035194329e+02,4.083452181687e+01
3143,22531,4125549316.406250,-3.904253304380e+01,-1.171275991314e+02,-3.492807436641e+01,-1.191980007953e+02,-4.045900936972e+01,-1.187315436994e+02
3144,22532,4125732421.875000,1.952126652190e+02,-1.171275991314e+02,2.006910147238e+02,-1.105663671484e+02,1.984602176710e+02,-1.201942046888e+02
3145,22533,4125915527.343750,-1.171275991314e+02,-1.952126652190e+02,-1.105829691859e+02,-2.007968681587e+02,-1.202459434550e+02,-1.981373724384e+02
3146,22534,4126098632.812500,-1.952126652190e+02,1.171275991314e+02,-2.008202705396e+02,1.105712956346e+02,-1.982678131505e+02,1.198956466093e+02
3147,22535,4126281738.281250,-1.952126652190e+02,2.732977313066e+02,-2.066132871474e+02,2.676497265426e+02,-1.979491472376e+02,2.794792292985e+02
3148,22536,4126464843.750000,1.171275991314e+02,1.952126652190e+02,1.104995642474e+02,2.007258281116e+02,1.198172526193e+02,1.982073058831e+02
3149,22537,4126647949.218750,-2.732977313066e+02,-1.952126652190e+02,-2.674971310435e+02,-2.065276961077e+02,-2.786127511152e+02,-1.977404515902e+02
3150,22538,4126831054.687500,2.732977313066e+02,-1.952126652190e+02,2.820546296847e+02,-1.859975850277e+02,2.777434846209e+02,-1.993190669962e+02
3151,22539,4127014160.156250,2.732977313066e+02,1.171275991314e+02,2.702900758487e+02,1.279364526331e+02,2.783158795457e+02,1.187330840108e+02
3152,22540,4127197265.625000,-3.904253304380e+01,2.732977313066e+02,-4.906486839354e+01,2.732384081082e+02,-3.840911063742e+01,2.782559878489e+02
3153,22541,4127380371.093750,-1.171275991314e+02,-1.952126652190e+02,-1.109491742514e+02,-2.001989220789e+02,-1.204094152854e+02,-1.981308492323e+02
3154,22542,4127563476.562500,-1.171275991314e+02,1.171275991314e+02,-1.215580814597e+02,1.138012078660e+02,-1.182060910344e+02,1.197101844935e+02
3155,22543,4127746582.031250,-1.171275991314e+02,-1.171275991314e+02,-1.139558494648e+02,-1.213783481740e+02,-1.197217680926e+02,-1.181821473922e+02
3156,22544,4127929687.500000,2.732977313066e+02,-1.952126652190e+02,2.804335781721e+02,-1.878209469846e+02,2.768202364359e+02,-2.008771141572e+02
3157,22545,4128112792.968750,-1.952126652190e+02,-3.904253304380e+01,-1.949539045903e+02,-4.503714652514e+01,-1.991667105320e+02,-3.780055874673e+01
3158,22546,4128295898.437500,-1.952126652190e+02,-1.952126652190e+02,-1.903361278041e+02,-2.020089811882e+02,-2.006202186046e+02,-1.974523854362e+02
3159,22547,4128479003.906250,-3.904253304380e+01,-3.904253304380e+01,-3.807387737892e+01,-4.041749829765e+01,-3.943320329738e+01,-3.985558002576e+01
3160,22548,4128662109.375000,1.952126652190e+02,-3.904253304380e+01,1.974606592706e+02,-3.337517436053e+01,1.988604606546e+02,-4.147791700459e+01
3161,22549,4128845214.843750,3.904253304380e+01,-1.952126652190e+02,4.517237965302e+01,-1.951593328943e+02,3.861490481973e+01,-1.991755650341e+02
3162,22550,4129028320.312500,2.732977313066e+02,-2.732977313066e+02,2.832149300283e+02,-2.666474028319e+02,2.766773696930e+02,-2.808493703335e+02
3163,22551,4129211425.781250,-3.904253304380e+01,-2.732977313066e+02,-3.104074295592e+01,-2.760334294993e+02,-4.159068659871e+01,-2.787274839507e+02
3164,22552,4129394531.250000,1.171275991314e+02,-2.732977313066e+02,1.259310926123e+02,-2.712861346911e+02,1.173928990792e+02,-2.797785369072e+02
3165,22553,4129577636.718750,1.952126652190e+02,-3.904253304380e+01,1.973817057112e+02,-3.345413195364e+01,1.989111757020e+02,-4.076438126493e+01
3166,22554,4129760742.187500,1.171275991314e+02,2.732977313066e+02,1.096550794406e+02,2.780893844239e+02,1.217695517734e+02,2.779209975505e+02
3167,22555,4129943847.656250,-1.171275991314e+02,1.952126652190e+02,-1.233782351259e+02,1.926958048192e+02,-1.180118048532e+02,1.997167245980e+02
3168,22556,4130126953.125000,-1.952126652190e+02,-2.732977313066e+02,-1.883670442884e+02,-2.800169621995e+02,-2.006208223758e+02,-2.773078589317e+02
